"Dia","Mes","Ano","Caudal_Diario","date","chirps","chirts","viento","humedad","lon.x","lat.x","lon.y","lat.y","caudal_lag_1m","caudal_lag_2m","caudal_lag_3m","caudal_lag_4m","caudal_lag_5m","caudal_lag_6m","temp_lag_2m","temp_lag_3m","temp_lag_4m","temp_lag_5m","temp_lag_6m","prep_lag_1m","prep_lag_2m","prep_lag_3m","prep_lag_4m","prep_lag_5m","prep_lag_6m","NINO3.4"
10,7,1984,99.6,1984-07-10,4.32444190979004,31.2705135345459,0.5,0.016600013,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,86.7,50.7,18.6,21,26.5,43.8,31.5421934127808,31.5582504272461,27.8446311950684,29.8874731063843,30.9298095703125,30.3848896026611,19.5168867111206,11.9206643104553,10.8680028915405,20.2657308578491,26.8738660812378,26.79
11,7,1984,115,1984-07-11,0,30.9732666015625,-0.80000305,0.016600013,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,105,67.3,18.6,20.8,26,NA,30.6329069137573,31.5421934127808,31.5582504272461,27.8446311950684,29.8874731063843,4.32444190979004,30.3848896026611,19.5168867111206,11.9206643104553,10.8680028915405,20.2657308578491,26.79
12,7,1984,95.2,1984-07-12,0,29.1011180877686,0.19999695,0.016300023,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,80.4,63.2,28.3,20.6,25.5,42.5,31.2705135345459,30.6329069137573,31.5421934127808,31.5582504272461,27.8446311950684,0,4.32444190979004,30.3848896026611,19.5168867111206,11.9206643104553,10.8680028915405,26.79
13,7,1984,90.8,1984-07-13,1.75677931308746,32.1100969314575,0.30000305,0.016200006,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,80.4,57.2,34.9,20.5,24.9,41.9,30.9732666015625,31.2705135345459,30.6329069137573,31.5421934127808,31.5582504272461,0,0,4.32444190979004,30.3848896026611,19.5168867111206,11.9206643104553,26.79
14,7,1984,86.7,1984-07-14,12.987655878067,31.6401271820068,-0.8999939,0.017100006,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,77.2,58.1,25.4,20.3,24.5,41.3,29.1011180877686,30.9732666015625,31.2705135345459,30.6329069137573,31.5421934127808,1.75677931308746,0,0,4.32444190979004,30.3848896026611,19.5168867111206,26.79
15,7,1984,83.5,1984-07-15,22.4617531299591,31.3984527587891,-2,0.017200023,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,72.6,61,22.7,20.1,25.2,40.7,32.1100969314575,29.1011180877686,30.9732666015625,31.2705135345459,30.6329069137573,12.987655878067,1.75677931308746,0,0,4.32444190979004,30.3848896026611,26.79
16,7,1984,76.2,1984-07-16,6.76341581344604,31.0699119567871,-1.199997,0.017200023,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,66.7,52.2,21.9,19.9,29.1,40.1,31.6401271820068,32.1100969314575,29.1011180877686,30.9732666015625,31.2705135345459,22.4617531299591,12.987655878067,1.75677931308746,0,0,4.32444190979004,26.79
17,7,1984,68.1,1984-07-17,16.3640835285187,30.3516244888306,-0.3999939,0.01730001,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,66.7,48.4,18.6,19.7,27.2,39.4,31.3984527587891,31.6401271820068,32.1100969314575,29.1011180877686,30.9732666015625,6.76341581344604,22.4617531299591,12.987655878067,1.75677931308746,0,0,26.79
18,7,1984,63.9,1984-07-18,6.76341581344604,29.5695152282715,-0.80000305,0.017500013,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,62.5,50.1,18.6,19.4,25.4,38.8,31.0699119567871,31.3984527587891,31.6401271820068,32.1100969314575,29.1011180877686,16.3640835285187,6.76341581344604,22.4617531299591,12.987655878067,1.75677931308746,0,26.79
19,7,1984,66.3,1984-07-19,5.67450380325317,31.4605054855347,0.19999695,0.01700002,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,57.2,53.4,18.6,22.8,25.4,38.3,30.3516244888306,31.0699119567871,31.3984527587891,31.6401271820068,32.1100969314575,6.76341581344604,16.3640835285187,6.76341581344604,22.4617531299591,12.987655878067,1.75677931308746,26.79
20,7,1984,80.3,1984-07-20,19.2013354301453,30.6062278747559,-0.3999939,0.01760003,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,54.7,47.4,18.6,25.8,24.2,37.6,29.5695152282715,30.3516244888306,31.0699119567871,31.3984527587891,31.6401271820068,5.67450380325317,6.76341581344604,16.3640835285187,6.76341581344604,22.4617531299591,12.987655878067,26.79
21,7,1984,99.9,1984-07-21,18.7240161895752,30.4553823471069,0,0.01760003,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,52.2,46.1,26.6,11.9,21.9,37.1,31.4605054855347,29.5695152282715,30.3516244888306,31.0699119567871,31.3984527587891,19.2013354301453,5.67450380325317,6.76341581344604,16.3640835285187,6.76341581344604,22.4617531299591,26.79
22,7,1984,107,1984-07-22,8.58999443054199,29.6029052734375,-0.80000305,0.017800033,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,52.2,59.6,28.5,21.9,21.9,36.5,30.6062278747559,31.4605054855347,29.5695152282715,30.3516244888306,31.0699119567871,18.7240161895752,19.2013354301453,5.67450380325317,6.76341581344604,16.3640835285187,6.76341581344604,26.79
23,7,1984,102,1984-07-23,11.5095062255859,30.5616884231567,-1,0.016900033,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,52.2,73.7,90.2,21.9,21.9,35.8,30.4553823471069,30.6062278747559,31.4605054855347,29.5695152282715,30.3516244888306,8.58999443054199,18.7240161895752,19.2013354301453,5.67450380325317,6.76341581344604,16.3640835285187,26.79
24,7,1984,82.3,1984-07-24,0,30.5593013763428,1.1000061,0.017500013,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,53.8,80.2,47.6,21,21.9,35.3,29.6029052734375,30.4553823471069,30.6062278747559,31.4605054855347,29.5695152282715,11.5095062255859,8.58999443054199,18.7240161895752,19.2013354301453,5.67450380325317,6.76341581344604,26.79
25,7,1984,74.1,1984-07-25,18.7240161895752,31.0143556594849,-0.80000305,0.01820001,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,58.6,105,37.4,21,22.8,34.7,30.5616884231567,29.6029052734375,30.4553823471069,30.6062278747559,31.4605054855347,0,11.5095062255859,8.58999443054199,18.7240161895752,19.2013354301453,5.67450380325317,26.79
26,7,1984,66.7,1984-07-26,0,30.4124965667725,-1.5,0.018000007,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,52.2,134,36.1,21.4,27.7,34.2,30.5593013763428,30.5616884231567,29.6029052734375,30.4553823471069,30.6062278747559,18.7240161895752,0,11.5095062255859,8.58999443054199,18.7240161895752,19.2013354301453,26.79
27,7,1984,62.5,1984-07-27,18.7079486846924,30.4703998565674,0.40000916,0.01820001,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,59.1,97.9,32.6,32.1,29.6,33.6,31.0143556594849,30.5593013763428,30.5616884231567,29.6029052734375,30.4553823471069,0,18.7240161895752,0,11.5095062255859,8.58999443054199,18.7240161895752,26.79
28,7,1984,65.3,1984-07-28,18.8149709701538,29.5529413223267,-0.59999084,0.018100023,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,57.3,92.4,35,30.1,25.4,32.9,30.4124965667725,31.0143556594849,30.5593013763428,30.5616884231567,29.6029052734375,18.7079486846924,0,18.7240161895752,0,11.5095062255859,8.58999443054199,26.79
29,7,1984,68.7,1984-07-29,12.5789875984192,29.7571315765381,0.30000305,0.017400026,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,69.6,82.1,49.8,31.9,25.4,NA,30.4703998565674,30.4124965667725,31.0143556594849,30.5593013763428,30.5616884231567,18.8149709701538,18.7079486846924,0,18.7240161895752,0,11.5095062255859,26.79
30,7,1984,68.6,1984-07-30,25.1579751968384,31.8706970214844,-0.19999695,0.017400026,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,88.2,110,41.4,27,25.4,31.8,29.5529413223267,30.4703998565674,30.4124965667725,31.0143556594849,30.5593013763428,12.5789875984192,18.8149709701538,18.7079486846924,0,18.7240161895752,0,26.79
31,7,1984,80.7,1984-07-31,12.5789875984192,31.5167226791382,1.1000061,0.01790002,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,81.8,157,45.8,21.9,23.6,31.3,29.7571315765381,29.5529413223267,30.4703998565674,30.4124965667725,31.0143556594849,25.1579751968384,12.5789875984192,18.8149709701538,18.7079486846924,0,18.7240161895752,26.79
1,8,1984,41.5,1984-08-01,16.4139809608459,30.3471555709839,1.300003,0.017800033,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,64.1,149,50.8,21.9,21.9,30.8,31.8706970214844,29.7571315765381,29.5529413223267,30.4703998565674,30.4124965667725,12.5789875984192,25.1579751968384,12.5789875984192,18.8149709701538,18.7079486846924,0,26.61
2,8,1984,41.9,1984-08-02,9.47568297386169,29.8479042053223,0.69999695,0.016900033,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,79,156,45.1,20.2,21,30.3,31.5167226791382,31.8706970214844,29.7571315765381,29.5529413223267,30.4703998565674,16.4139809608459,12.5789875984192,25.1579751968384,12.5789875984192,18.8149709701538,18.7079486846924,26.61
3,8,1984,53.6,1984-08-03,14.2905874252319,31.3802013397217,0.6000061,0.01730001,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,94,107,43.8,23.4,36.8,29.7,30.3471555709839,31.5167226791382,31.8706970214844,29.7571315765381,29.5529413223267,9.47568297386169,16.4139809608459,12.5789875984192,25.1579751968384,12.5789875984192,18.8149709701538,26.61
4,8,1984,41.5,1984-08-04,18.2777395248413,31.478196144104,-0.69999695,0.017500013,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,130,132,43.5,28.5,40.3,29.1,29.8479042053223,30.3471555709839,31.5167226791382,31.8706970214844,29.7571315765381,14.2905874252319,9.47568297386169,16.4139809608459,12.5789875984192,25.1579751968384,12.5789875984192,26.61
5,8,1984,40.4,1984-08-05,14.040771484375,30.2112941741943,-1.800003,0.018100023,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,134,105,42.9,21.9,29.1,28.6,31.3802013397217,29.8479042053223,30.3471555709839,31.5167226791382,31.8706970214844,18.2777395248413,14.2905874252319,9.47568297386169,16.4139809608459,12.5789875984192,25.1579751968384,26.61
6,8,1984,40.9,1984-08-06,17.6708173751831,31.9138383865356,0.19999695,0.01790002,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,123,112,40.7,19.4,27.2,28.1,31.478196144104,31.3802013397217,29.8479042053223,30.3471555709839,31.5167226791382,14.040771484375,18.2777395248413,14.2905874252319,9.47568297386169,16.4139809608459,12.5789875984192,26.61
7,8,1984,40.4,1984-08-07,9.31842303276062,31.2946996688843,-0.30000305,0.018000007,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,120,99.3,42.8,18.6,25.4,27.5,30.2112941741943,31.478196144104,31.3802013397217,29.8479042053223,30.3471555709839,17.6708173751831,14.040771484375,18.2777395248413,14.2905874252319,9.47568297386169,16.4139809608459,26.61
8,8,1984,37.2,1984-08-08,8.79332089424133,30.3631944656372,-1.800003,0.01820001,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,102,88.2,49.4,18.6,21,27,31.9138383865356,30.2112941741943,31.478196144104,31.3802013397217,29.8479042053223,9.31842303276062,17.6708173751831,14.040771484375,18.2777395248413,14.2905874252319,9.47568297386169,26.61
9,8,1984,40.2,1984-08-09,16.5833792686462,31.9141902923584,0.30000305,0.018000007,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,99.6,86.7,50.7,18.6,21,26.5,31.2946996688843,31.9138383865356,30.2112941741943,31.478196144104,31.3802013397217,8.79332089424133,9.31842303276062,17.6708173751831,14.040771484375,18.2777395248413,14.2905874252319,26.61
10,8,1984,42.7,1984-08-10,23.2696914672852,32.1609239578247,-2,0.01790002,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,115,105,67.3,18.6,20.8,26,30.3631944656372,31.2946996688843,31.9138383865356,30.2112941741943,31.478196144104,16.5833792686462,8.79332089424133,9.31842303276062,17.6708173751831,14.040771484375,18.2777395248413,26.61
11,8,1984,41.5,1984-08-11,18.5003271102905,31.4688768386841,-0.59999084,0.017800033,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,95.2,80.4,63.2,28.3,20.6,25.5,31.9141902923584,30.3631944656372,31.2946996688843,31.9138383865356,30.2112941741943,23.2696914672852,16.5833792686462,8.79332089424133,9.31842303276062,17.6708173751831,14.040771484375,26.61
12,8,1984,41,1984-08-12,10.5716152191162,29.7161321640015,0.6000061,0.01760003,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,90.8,80.4,57.2,34.9,20.5,24.9,32.1609239578247,31.9141902923584,30.3631944656372,31.2946996688843,31.9138383865356,18.5003271102905,23.2696914672852,16.5833792686462,8.79332089424133,9.31842303276062,17.6708173751831,26.61
13,8,1984,37.2,1984-08-13,8.91275405883789,28.7057695388794,0.30000305,0.018100023,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,86.7,77.2,58.1,25.4,20.3,24.5,31.4688768386841,32.1609239578247,31.9141902923584,30.3631944656372,31.2946996688843,10.5716152191162,18.5003271102905,23.2696914672852,16.5833792686462,8.79332089424133,9.31842303276062,26.61
14,8,1984,36.1,1984-08-14,0,28.8927097320557,-0.69999695,0.017500013,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,83.5,72.6,61,22.7,20.1,25.2,29.7161321640015,31.4688768386841,32.1609239578247,31.9141902923584,30.3631944656372,8.91275405883789,10.5716152191162,18.5003271102905,23.2696914672852,16.5833792686462,8.79332089424133,26.61
15,8,1984,NA,1984-08-15,18.1629185676575,29.9065656661987,-0.80000305,0.017800033,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,76.2,66.7,52.2,21.9,19.9,29.1,28.7057695388794,29.7161321640015,31.4688768386841,32.1609239578247,31.9141902923584,0,8.91275405883789,10.5716152191162,18.5003271102905,23.2696914672852,16.5833792686462,26.61
16,8,1984,35.1,1984-08-16,23.7897000312805,30.6561470031738,0.80000305,0.017800033,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,68.1,66.7,48.4,18.6,19.7,27.2,28.8927097320557,28.7057695388794,29.7161321640015,31.4688768386841,32.1609239578247,18.1629185676575,0,8.91275405883789,10.5716152191162,18.5003271102905,23.2696914672852,26.61
17,8,1984,36.1,1984-08-17,11.3029804229736,28.4779815673828,-0.19999695,0.018100023,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,63.9,62.5,50.1,18.6,19.4,25.4,29.9065656661987,28.8927097320557,28.7057695388794,29.7161321640015,31.4688768386841,23.7897000312805,18.1629185676575,0,8.91275405883789,10.5716152191162,18.5003271102905,26.61
18,8,1984,39.2,1984-08-18,5.05962038040161,30.2912139892578,-0.099990845,0.01730001,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,66.3,57.2,53.4,18.6,22.8,25.4,30.6561470031738,29.9065656661987,28.8927097320557,28.7057695388794,29.7161321640015,11.3029804229736,23.7897000312805,18.1629185676575,0,8.91275405883789,10.5716152191162,26.61
19,8,1984,43.8,1984-08-19,6.24336004257202,28.352349281311,0.30000305,0.017200023,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,80.3,54.7,47.4,18.6,25.8,24.2,28.4779815673828,30.6561470031738,29.9065656661987,28.8927097320557,28.7057695388794,5.05962038040161,11.3029804229736,23.7897000312805,18.1629185676575,0,8.91275405883789,26.61
20,8,1984,38.3,1984-08-20,21.422221660614,29.0376348495483,0.6000061,0.01790002,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,99.9,52.2,46.1,26.6,11.9,21.9,30.2912139892578,28.4779815673828,30.6561470031738,29.9065656661987,28.8927097320557,6.24336004257202,5.05962038040161,11.3029804229736,23.7897000312805,18.1629185676575,0,26.61
21,8,1984,39.2,1984-08-21,22.9839115142822,28.5448064804077,1,0.018300027,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,107,52.2,59.6,28.5,21.9,21.9,28.352349281311,30.2912139892578,28.4779815673828,30.6561470031738,29.9065656661987,21.422221660614,6.24336004257202,5.05962038040161,11.3029804229736,23.7897000312805,18.1629185676575,26.61
22,8,1984,51.3,1984-08-22,5.39474010467529,30.1986970901489,1.300003,0.018000007,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,102,52.2,73.7,90.2,21.9,21.9,29.0376348495483,28.352349281311,30.2912139892578,28.4779815673828,30.6561470031738,22.9839115142822,21.422221660614,6.24336004257202,5.05962038040161,11.3029804229736,23.7897000312805,26.61
23,8,1984,38.8,1984-08-23,15.3905253410339,30.4516038894653,0.5,0.018300027,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,82.3,53.8,80.2,47.6,21,21.9,28.5448064804077,29.0376348495483,28.352349281311,30.2912139892578,28.4779815673828,5.39474010467529,22.9839115142822,21.422221660614,6.24336004257202,5.05962038040161,11.3029804229736,26.61
24,8,1984,35.1,1984-08-24,11.4240384101868,31.5582799911499,-0.5,0.017500013,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,74.1,58.6,105,37.4,21,22.8,30.1986970901489,28.5448064804077,29.0376348495483,28.352349281311,30.2912139892578,15.3905253410339,5.39474010467529,22.9839115142822,21.422221660614,6.24336004257202,5.05962038040161,26.61
25,8,1984,35.5,1984-08-25,1.98324346542358,29.9887228012085,0.5,0.016500026,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,66.7,52.2,134,36.1,21.4,27.7,30.4516038894653,30.1986970901489,28.5448064804077,29.0376348495483,28.352349281311,11.4240384101868,15.3905253410339,5.39474010467529,22.9839115142822,21.422221660614,6.24336004257202,26.61
26,8,1984,44.2,1984-08-26,11.0363898277283,31.3571147918701,0.80000305,0.018000007,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,62.5,59.1,97.9,32.6,32.1,29.6,31.5582799911499,30.4516038894653,30.1986970901489,28.5448064804077,29.0376348495483,1.98324346542358,11.4240384101868,15.3905253410339,5.39474010467529,22.9839115142822,21.422221660614,26.61
27,8,1984,101,1984-08-27,14.534574508667,30.7377653121948,0,0.017800033,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,65.3,57.3,92.4,35,30.1,25.4,29.9887228012085,31.5582799911499,30.4516038894653,30.1986970901489,28.5448064804077,11.0363898277283,1.98324346542358,11.4240384101868,15.3905253410339,5.39474010467529,22.9839115142822,26.61
28,8,1984,131,1984-08-28,44.143648147583,30.5851135253906,0.69999695,0.018300027,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,68.7,69.6,82.1,49.8,31.9,25.4,31.3571147918701,29.9887228012085,31.5582799911499,30.4516038894653,30.1986970901489,14.534574508667,11.0363898277283,1.98324346542358,11.4240384101868,15.3905253410339,5.39474010467529,26.61
29,8,1984,NA,1984-08-29,9.44126749038696,31.6007776260376,0.80000305,0.018000007,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,68.6,88.2,110,41.4,27,25.4,30.7377653121948,31.3571147918701,29.9887228012085,31.5582799911499,30.4516038894653,44.143648147583,14.534574508667,11.0363898277283,1.98324346542358,11.4240384101868,15.3905253410339,26.61
30,8,1984,82.5,1984-08-30,9.89958953857422,31.3796157836914,0.69999695,0.017500013,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,80.7,81.8,157,45.8,21.9,23.6,30.5851135253906,30.7377653121948,31.3571147918701,29.9887228012085,31.5582799911499,9.44126749038696,44.143648147583,14.534574508667,11.0363898277283,1.98324346542358,11.4240384101868,26.61
31,8,1984,89.1,1984-08-31,13.94366979599,31.254355430603,0.80000305,0.017700016,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,41.5,64.1,149,50.8,21.9,21.9,31.6007776260376,30.5851135253906,30.7377653121948,31.3571147918701,29.9887228012085,9.89958953857422,9.44126749038696,44.143648147583,14.534574508667,11.0363898277283,1.98324346542358,26.61
1,9,1984,115,1984-09-01,20.2166571617126,30.1417255401611,0.69999695,0.017700016,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,41.9,79,156,45.1,20.2,21,31.3796157836914,31.6007776260376,30.5851135253906,30.7377653121948,31.3571147918701,13.94366979599,9.89958953857422,9.44126749038696,44.143648147583,14.534574508667,11.0363898277283,26.38
2,9,1984,102,1984-09-02,6.62014818191528,30.4776554107666,1.199997,0.017800033,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,53.6,94,107,43.8,23.4,36.8,31.254355430603,31.3796157836914,31.6007776260376,30.5851135253906,30.7377653121948,20.2166571617126,13.94366979599,9.89958953857422,9.44126749038696,44.143648147583,14.534574508667,26.38
3,9,1984,102,1984-09-03,6.62014818191528,31.0655040740967,0.80000305,0.016900033,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,41.5,130,132,43.5,28.5,40.3,30.1417255401611,31.254355430603,31.3796157836914,31.6007776260376,30.5851135253906,6.62014818191528,20.2166571617126,13.94366979599,9.89958953857422,9.44126749038696,44.143648147583,26.38
4,9,1984,94.1,1984-09-04,4.44927883148193,32.1556968688965,1.300003,0.017500013,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,40.4,134,105,42.9,21.9,29.1,30.4776554107666,30.1417255401611,31.254355430603,31.3796157836914,31.6007776260376,6.62014818191528,6.62014818191528,20.2166571617126,13.94366979599,9.89958953857422,9.44126749038696,26.38
5,9,1984,93.4,1984-09-05,0,31.2306213378906,1,0.01760003,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,40.9,123,112,40.7,19.4,27.2,31.0655040740967,30.4776554107666,30.1417255401611,31.254355430603,31.3796157836914,4.44927883148193,6.62014818191528,6.62014818191528,20.2166571617126,13.94366979599,9.89958953857422,26.38
6,9,1984,114,1984-09-06,19.9823927879333,31.341968536377,1.199997,0.01760003,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,40.4,120,99.3,42.8,18.6,25.4,32.1556968688965,31.0655040740967,30.4776554107666,30.1417255401611,31.254355430603,0,4.44927883148193,6.62014818191528,6.62014818191528,20.2166571617126,13.94366979599,26.38
7,9,1984,98,1984-09-07,23.7221307754517,30.6550035476685,0,0.01730001,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,37.2,102,88.2,49.4,18.6,21,31.2306213378906,32.1556968688965,31.0655040740967,30.4776554107666,30.1417255401611,19.9823927879333,0,4.44927883148193,6.62014818191528,6.62014818191528,20.2166571617126,26.38
8,9,1984,111,1984-09-08,12.7373833656311,31.2297658920288,0.90000916,0.01670003,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,40.2,99.6,86.7,50.7,18.6,21,31.341968536377,31.2306213378906,32.1556968688965,31.0655040740967,30.4776554107666,23.7221307754517,19.9823927879333,0,4.44927883148193,6.62014818191528,6.62014818191528,26.38
9,9,1984,193,1984-09-09,18.22975730896,30.9219884872437,0.5,0.01700002,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,42.7,115,105,67.3,18.6,20.8,30.6550035476685,31.341968536377,31.2306213378906,32.1556968688965,31.0655040740967,12.7373833656311,23.7221307754517,19.9823927879333,0,4.44927883148193,6.62014818191528,26.38
10,9,1984,191,1984-09-10,20.8340091705322,31.0030193328857,1.1000061,0.017400026,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,41.5,95.2,80.4,63.2,28.3,20.6,31.2297658920288,30.6550035476685,31.341968536377,31.2306213378906,32.1556968688965,18.22975730896,12.7373833656311,23.7221307754517,19.9823927879333,0,4.44927883148193,26.38
11,9,1984,203,1984-09-11,28.7298288345337,30.8540620803833,2.300003,0.01790002,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,41,90.8,80.4,57.2,34.9,20.5,30.9219884872437,31.2297658920288,30.6550035476685,31.341968536377,31.2306213378906,20.8340091705322,18.22975730896,12.7373833656311,23.7221307754517,19.9823927879333,0,26.38
12,9,1984,165,1984-09-12,0,30.9634103775024,1.5,0.018100023,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,37.2,86.7,77.2,58.1,25.4,20.3,31.0030193328857,30.9219884872437,31.2297658920288,30.6550035476685,31.341968536377,28.7298288345337,20.8340091705322,18.22975730896,12.7373833656311,23.7221307754517,19.9823927879333,26.38
13,9,1984,152,1984-09-13,3.00631237030029,32.0443515777588,-0.099990845,0.017800033,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,36.1,83.5,72.6,61,22.7,20.1,30.8540620803833,31.0030193328857,30.9219884872437,31.2297658920288,30.6550035476685,0,28.7298288345337,20.8340091705322,18.22975730896,12.7373833656311,23.7221307754517,26.38
14,9,1984,165,1984-09-14,33.198431968689,32.0626163482666,0.1000061,0.016000032,-83.2033280149302,8.76156005357074,-83.2033280149302,8.76156005357074,NA,76.2,66.7,52.2,21.9,19.9,30.9634103775024,30.8540620803833,31.0030193328857,30.9219884872437,31.2297658920288,3.00631237030029,0,28.7298288345337,20.8340091705322,18.22975730896,12.7373833656311,26.38
15,9,1984,145,1984-09-15,28.1449127197266,31.0916938781738,-0.5,0.016500026,-83.2033280149302,8.76156005357074,-82.7118375207178,9.16966476531875,35.1,68.1,66.7,48.4,18.6,19.7,32.0443515777588,30.9634103775024,30.8540620803833,31.0030193328857,30.9219884872437,33.198431968689,3.00631237030029,0,28.7298288345337,20.8340091705322,18.22975730896,26.38
16,9,1984,145,1984-09-16,13.9452357292175,23.2199831008911,-0.5,0.01700002,-82.7118375207178,9.16966476531875,-82.7118375207178,9.16966476531875,36.1,63.9,62.5,50.1,18.6,19.4,32.0626163482666,32.0443515777588,30.9634103775024,30.8540620803833,31.0030193328857,28.1449127197266,33.198431968689,3.00631237030029,0,28.7298288345337,20.8340091705322,26.38
17,9,1984,174,1984-09-17,13.9452357292175,23.6318264007568,0.30000305,0.01730001,-82.7118375207178,9.16966476531875,-83.2033280149302,8.76156005357074,39.2,66.3,57.2,53.4,18.6,22.8,31.0916938781738,32.0626163482666,32.0443515777588,30.9634103775024,30.8540620803833,13.9452357292175,28.1449127197266,33.198431968689,3.00631237030029,0,28.7298288345337,26.38
18,9,1984,154,1984-09-18,19.5817270278931,22.2784538269043,0.30000305,0.017100006,-82.7118375207178,9.16966476531875,-83.2033280149302,8.76156005357074,43.8,80.3,54.7,47.4,18.6,25.8,23.2199831008911,31.0916938781738,32.0626163482666,32.0443515777588,30.9634103775024,13.9452357292175,13.9452357292175,28.1449127197266,33.198431968689,3.00631237030029,0,26.38
19,9,1984,162,1984-09-19,29.0806102752686,23.545786857605,1.699997,0.018000007,-82.7118375207178,9.16966476531875,-83.2033280149302,8.76156005357074,38.3,99.9,52.2,46.1,26.6,11.9,23.6318264007568,23.2199831008911,31.0916938781738,32.0626163482666,32.0443515777588,19.5817270278931,13.9452357292175,13.9452357292175,28.1449127197266,33.198431968689,3.00631237030029,26.38
20,9,1984,188,1984-09-20,23.6387724876404,22.1828651428223,1.300003,0.017500013,-82.7118375207178,9.16966476531875,-82.7118375207178,9.16966476531875,39.2,107,52.2,59.6,28.5,21.9,22.2784538269043,23.6318264007568,23.2199831008911,31.0916938781738,32.0626163482666,29.0806102752686,19.5817270278931,13.9452357292175,13.9452357292175,28.1449127197266,33.198431968689,26.38
